-1.539856825734921015e-03,9.787487898285868529e-05,-1.184743071313713435e-03,0.000000000000000000e+00
-8.183325406623280160e-04,1.201988336777968115e-03,-1.290957046377023661e-03,1.000000000000000021e-02
1.294020784567959104e-03,1.893428584993268188e-03,-1.689934025179861375e-03,2.000000000000000042e-02
1.541648400885275993e-03,2.812968003320490042e-04,-1.291978830901318286e-03,2.999999999999999889e-02
1.890108327427899833e-03,-1.028415150121605006e-03,-1.148043741973006323e-03,4.000000000000000083e-02
3.252499699827602828e-03,-4.414220556909665034e-04,-2.201358485311954733e-03,5.000000000000000278e-02
2.486632751336394914e-03,1.581782387970018418e-04,-1.840174127620502684e-03,5.999999999999999778e-02
-2.706285976413818836e-04,7.695749902063617589e-04,-1.554542001932892117e-04,7.000000000000000666e-02
-1.358002053799836628e-03,-6.468953403536523584e-04,-1.505426741741182069e-04,8.000000000000000167e-02
-1.678265159988841801e-03,-2.145069275399728512e-03,-4.657585389621981490e-04,8.999999999999999667e-02
1.069297932231530121e-03,-8.922015061047898227e-04,-4.259519713079514295e-04,1.000000000000000056e-01
1.347683254506753690e-03,-6.165989201225582179e-04,-4.180611328579644380e-04,1.100000000000000006e-01
-2.120965348277329549e-03,-1.824018674704067739e-03,-4.586031458320464983e-04,1.199999999999999956e-01
-2.231644535270442629e-03,-9.576637231368092043e-04,-1.214111773612967012e-03,1.300000000000000044e-01
-8.771385377016193037e-04,8.135428215628854286e-04,-2.281582293168481559e-03,1.400000000000000133e-01
-1.351084878972079809e-04,1.436935961755504525e-03,-2.621820753089316135e-03,1.499999999999999944e-01
1.720394253157042565e-04,1.862846182698459259e-03,-1.993337036755243354e-03,1.600000000000000033e-01
-5.560186244158560722e-04,1.832374088015317586e-03,9.511654018394093135e-04,1.700000000000000122e-01
-1.262359780545515599e-03,1.096304787894005015e-03,8.593841920715790568e-04,1.799999999999999933e-01
-1.954212787372660437e-03,-1.104947118233151789e-04,-1.258015028663554084e-03,1.900000000000000022e-01
4.543328046334397380e-04,-7.842745991749125456e-04,-1.832329631551508518e-03,2.000000000000000111e-01
1.948561518238199446e-03,-1.152376065523109169e-03,-1.663123484338821945e-03,2.099999999999999922e-01
-1.469286793937076875e-03,-5.515428874181952691e-04,7.571044792200978292e-04,2.200000000000000011e-01
-1.429380348058757657e-03,7.006700812520807184e-04,1.070892766921137211e-03,2.300000000000000100e-01
2.062877063783967978e-03,2.603244861710846559e-03,-7.184666694192141413e-04,2.399999999999999911e-01
1.093573736085331821e-03,1.508930619887602744e-03,-1.321659443471036137e-03,2.500000000000000000e-01
-8.374031171920922039e-04,-2.441094518981476219e-04,-1.488494109332451224e-03,2.600000000000000089e-01
-8.810576897085589058e-04,-8.572009074878276331e-04,-3.471445953001767431e-04,2.700000000000000178e-01
-1.166499875554032149e-03,-7.590839902972240216e-04,-5.374612371577484459e-04,2.800000000000000266e-01
-1.828824122118940555e-03,4.476160897935363946e-04,-2.803488367704303451e-03,2.899999999999999800e-01
1.793555051145299430e-03,1.790763405825150948e-03,-2.766842416211108806e-03,2.999999999999999889e-01
7.329914827387602749e-03,3.194861816327422555e-03,-1.701590472147357456e-03,3.099999999999999978e-01
3.271803755441632204e-03,1.090156329902728077e-03,-2.310016094053885145e-03,3.200000000000000067e-01
1.087484304334738127e-04,-7.392260867222785010e-04,-2.323039236436441005e-03,3.300000000000000155e-01
-4.877719609305286325e-04,-1.766247406021589049e-03,-7.375868874694812942e-04,3.400000000000000244e-01
-1.544644308850290360e-03,-9.015734118754308111e-04,-5.740519434815031120e-04,3.500000000000000333e-01
-2.959552915897330910e-03,1.434356441596251232e-03,-1.516405616271865753e-03,3.599999999999999867e-01
-3.229958824452629652e-03,1.818266191886451846e-03,-1.587784722824249744e-03,3.699999999999999956e-01
-3.285264242090525557e-03,1.612098769517589366e-03,-1.286538648205011849e-03,3.800000000000000044e-01
-3.223469256396223337e-03,-1.921400138041096974e-04,4.127246181939334905e-04,3.900000000000000133e-01
-2.598522395272837709e-03,-9.629321462479810672e-04,6.374877285108771158e-04,4.000000000000000222e-01
-1.225187917463388225e-03,-3.603493335523014901e-04,-1.097251927229113411e-03,4.100000000000000311e-01
-8.304754624355819128e-04,-1.503796391782474253e-03,-7.334483556800983723e-04,4.199999999999999845e-01
-8.398209915542214537e-04,-3.292471967034037855e-03,4.545761067795382206e-04,4.299999999999999933e-01
-2.255185991971555941e-03,2.957289664489159975e-04,2.569708195186258407e-04,4.400000000000000022e-01
-2.427704117605283297e-03,2.319279557021670587e-03,6.093125763014513134e-04,4.500000000000000111e-01
3.619496112400675397e-04,6.136795161647921187e-04,2.272385114463889785e-03,4.600000000000000200e-01
2.761293893029643891e-04,2.388384480494746436e-04,1.991102124149782271e-03,4.700000000000000289e-01
-1.788582004026786649e-03,7.798210763001907613e-04,3.717204220376707328e-04,4.799999999999999822e-01
4.191572549751710480e-04,3.385619796104946374e-04,-1.224337622864916583e-04,4.899999999999999911e-01
2.478159737282608407e-03,-1.382483631693508426e-04,-2.768814307397504345e-04,5.000000000000000000e-01
1.068129617445566374e-03,-1.454072365836941354e-04,4.361888585763327563e-04,5.100000000000000089e-01
-6.293826507591950654e-04,-7.267050227638914821e-04,5.308327160078327384e-04,5.200000000000000178e-01
-2.665305590572751918e-03,-1.983852548376650437e-03,-1.025063825214638695e-04,5.300000000000000266e-01
-5.652321355709170533e-04,-1.794720309796027672e-03,-5.729004216163014352e-04,5.400000000000000355e-01
2.759826547930415829e-03,-1.130047976893336749e-03,-9.640735656280553225e-04,5.500000000000000444e-01
