2.145034818380552322e-01,0.000000000000000000e+00
1.857750031776982669e-01,1.000000000000000021e-02
1.570465245173413293e-01,2.000000000000000042e-02
1.283180458569843641e-01,2.999999999999999889e-02
9.958956719662741264e-02,4.000000000000000083e-02
7.086108853627046122e-02,5.000000000000000278e-02
4.213260987591352369e-02,5.999999999999999778e-02
2.710322230678968020e-02,7.000000000000000666e-02
6.785860748986684288e-02,8.000000000000000167e-02
1.086139926729440125e-01,8.999999999999999667e-02
7.046455485540302488e-02,1.000000000000000056e-01
2.989005663745576691e-02,1.100000000000000006e-01
9.092865083263518278e-02,1.199999999999999956e-01
2.333300315081107967e-01,1.300000000000000044e-01
3.757314121835864107e-01,1.400000000000000133e-01
4.901510906589077177e-01,1.499999999999999944e-01
3.325888526028101810e-01,1.600000000000000033e-01
1.750266145467126444e-01,1.700000000000000122e-01
1.746437649061555186e-02,1.799999999999999933e-01
4.286512141430250111e-02,1.900000000000000022e-01
7.113817368657657236e-02,2.000000000000000111e-01
9.941122595885056035e-02,2.099999999999999922e-01
1.380534177798705686e-01,2.200000000000000011e-01
1.976244688013157891e-01,2.300000000000000100e-01
2.571955198227608430e-01,2.399999999999999911e-01
2.977559536613417768e-01,2.500000000000000000e-01
2.712093810813651640e-01,2.600000000000000089e-01
2.446628085013884957e-01,2.700000000000000178e-01
2.181162359214118829e-01,2.800000000000000266e-01
2.132408623693106409e-01,2.899999999999999800e-01
2.108736922943812431e-01,2.999999999999999889e-01
2.085065222194518175e-01,3.099999999999999978e-01
2.117508468804042143e-01,3.200000000000000067e-01
2.184454182631143659e-01,3.300000000000000155e-01
2.251399896458244898e-01,3.400000000000000244e-01
2.156530543744486494e-01,3.500000000000000333e-01
1.755128423095564383e-01,3.599999999999999867e-01
1.353726302446639773e-01,3.699999999999999956e-01
9.523241817977154411e-02,3.800000000000000044e-01
9.236097140669063954e-02,3.900000000000000133e-01
9.310432942564543513e-02,4.000000000000000222e-01
9.384768744460023071e-02,4.100000000000000311e-01
1.170761679449687370e-01,4.199999999999999845e-01
1.522935334693239495e-01,4.299999999999999933e-01
1.875108989936791482e-01,4.400000000000000022e-01
1.956166313768766540e-01,4.500000000000000111e-01
1.657606161870090189e-01,4.600000000000000200e-01
1.359046009971414115e-01,4.700000000000000289e-01
1.060485858072739429e-01,4.799999999999999822e-01
1.362091133281389810e-01,4.899999999999999911e-01
1.688941851748292367e-01,5.000000000000000000e-01
2.015792570215194646e-01,5.100000000000000089e-01
1.897970519157126390e-01,5.200000000000000178e-01
1.572030802012333306e-01,5.300000000000000266e-01
1.246091084867540361e-01,5.400000000000000355e-01
1.033187499969434459e-01,5.500000000000000444e-01
1.035345595745433556e-01,5.600000000000000533e-01
1.037503691521432792e-01,5.700000000000000622e-01
1.054618650735040797e-01,5.799999999999999600e-01
1.746672846276007829e-01,5.899999999999999689e-01
2.438727041816974306e-01,5.999999999999999778e-01
3.130781237357941338e-01,6.099999999999999867e-01
3.059714144136187475e-01,6.199999999999999956e-01
2.724383939763357354e-01,6.300000000000000044e-01
2.389053735390526956e-01,6.400000000000000133e-01
2.000207048840419721e-01,6.500000000000000222e-01
1.403251133173264442e-01,6.600000000000000311e-01
8.062952175061088855e-02,6.700000000000000400e-01
2.456556025135449295e-02,6.800000000000000488e-01
2.991685951045421413e-02,6.900000000000000577e-01
3.526815876955393531e-02,7.000000000000000666e-01
4.061945802865360444e-02,7.099999999999999645e-01
3.811137737250205187e-02,7.199999999999999734e-01
3.252691500567365251e-02,7.299999999999999822e-01
2.694245263884525662e-02,7.399999999999999911e-01
3.002111759211071457e-02,7.500000000000000000e-01
6.065293108612052758e-02,7.600000000000000089e-01
9.128474458013033366e-02,7.700000000000000178e-01
1.219165580741401467e-01,7.800000000000000266e-01
1.230297114535484626e-01,7.900000000000000355e-01
1.236659453700701683e-01,8.000000000000000444e-01
1.243021792865918601e-01,8.100000000000000533e-01
1.189928858542518286e-01,8.200000000000000622e-01
1.086706726337898360e-01,8.300000000000000711e-01
9.834845941332795438e-02,8.399999999999999689e-01
1.072460930209681862e-01,8.499999999999999778e-01
1.477542267433268608e-01,8.599999999999999867e-01
1.882623604656855631e-01,8.699999999999999956e-01
2.268622226333777969e-01,8.800000000000000044e-01
1.602980236445920859e-01,8.900000000000000133e-01
9.373382465580637479e-02,9.000000000000000222e-01
2.716962566702066373e-02,9.100000000000000311e-01
4.584246050173459985e-02,9.200000000000000400e-01
1.080565025682589803e-01,9.300000000000000488e-01
1.702705446347833884e-01,9.400000000000000577e-01
2.001967574119598858e-01,9.500000000000000666e-01
1.699945173266697307e-01,9.599999999999999645e-01
1.397922772413792702e-01,9.699999999999999734e-01
1.095900371560887682e-01,9.799999999999999822e-01
1.123253893821000854e-01,9.899999999999999911e-01
1.161973431302838478e-01,1.000000000000000000e+00
1.200692968784675962e-01,1.010000000000000009e+00
1.344024152532615757e-01,1.020000000000000018e+00
1.551801135464454806e-01,1.030000000000000027e+00
1.759578118396293578e-01,1.040000000000000036e+00
1.961048356504108969e-01,1.050000000000000044e+00
2.014241392250470664e-01,1.060000000000000053e+00
2.067434427996832635e-01,1.070000000000000062e+00
2.120627463743194607e-01,1.080000000000000071e+00
2.149222168264919297e-01,1.090000000000000080e+00
2.169958001195815833e-01,1.100000000000000089e+00
2.190693834126712647e-01,1.110000000000000098e+00
1.845620463171485648e-01,1.120000000000000107e+00
1.238117473879431218e-01,1.130000000000000115e+00
6.306144845873767890e-02,1.140000000000000124e+00
2.070017749286234485e-02,1.150000000000000133e+00
2.164532038126734323e-02,1.159999999999999920e+00
2.259046326967236243e-02,1.169999999999999929e+00
2.353560615807738163e-02,1.179999999999999938e+00
4.153473176245550680e-02,1.189999999999999947e+00
6.050750219877082392e-02,1.199999999999999956e+00
7.948027263508614104e-02,1.209999999999999964e+00
8.285208611026452508e-02,1.219999999999999973e+00
5.842674209950569908e-02,1.229999999999999982e+00
3.400139808874686614e-02,1.239999999999999991e+00
1.102991678411239206e-02,1.250000000000000000e+00
5.989714685686636092e-02,1.260000000000000009e+00
1.087643769296203350e-01,1.270000000000000018e+00
1.576516694696403764e-01,1.280000000000000027e+00
2.070310233477399009e-01,1.290000000000000036e+00
2.564103772258394254e-01,1.300000000000000044e+00
3.057897311039389221e-01,1.310000000000000053e+00
2.819906886174745608e-01,1.320000000000000062e+00
2.158180489974733662e-01,1.330000000000000071e+00
1.496454093774721994e-01,1.340000000000000080e+00
1.025245516569099763e-01,1.350000000000000089e+00
9.314819690189408974e-02,1.360000000000000098e+00
8.377184214687820318e-02,1.370000000000000107e+00
7.525383819800395002e-02,1.380000000000000115e+00
7.968970901425713460e-02,1.390000000000000124e+00
8.412557983051031918e-02,1.400000000000000133e+00
8.856145064676339274e-02,1.409999999999999920e+00
1.366554194714084680e-01,1.419999999999999929e+00
2.072273244765110989e-01,1.429999999999999938e+00
2.777992294816137298e-01,1.439999999999999947e+00
3.241472111470361517e-01,1.449999999999999956e+00
3.190702355498547527e-01,1.459999999999999964e+00
3.139932599526733537e-01,1.469999999999999973e+00
3.089162843554919546e-01,1.479999999999999982e+00
2.337838434163676538e-01,1.489999999999999991e+00
1.503970144678226650e-01,1.500000000000000000e+00
6.701018551927770406e-02,1.510000000000000009e+00
3.719372269344969895e-02,1.520000000000000018e+00
3.634968811969654240e-02,1.530000000000000027e+00
3.550565354594338585e-02,1.540000000000000036e+00
4.749340084383874006e-02,1.550000000000000044e+00
9.656070430645877223e-02,1.560000000000000053e+00
1.456280077690788044e-01,1.570000000000000062e+00
1.946953112316988643e-01,1.580000000000000071e+00
1.994340551666164141e-01,1.590000000000000080e+00
2.026005532887222294e-01,1.600000000000000089e+00
2.057670514108280169e-01,1.610000000000000098e+00
1.923832980213155686e-01,1.620000000000000107e+00
1.676429670896339985e-01,1.630000000000000115e+00
1.429026361579524007e-01,1.640000000000000124e+00
1.155682004784138739e-01,1.650000000000000133e+00
8.229992453681353459e-02,1.660000000000000142e+00
4.903164859521394470e-02,1.669999999999999929e+00
1.576337265361360540e-02,1.679999999999999938e+00
6.632358579785731234e-02,1.689999999999999947e+00
1.178936949561403408e-01,1.699999999999999956e+00
1.694638041144233553e-01,1.709999999999999964e+00
1.981588218984619010e-01,1.719999999999999973e+00
1.996555068448299941e-01,1.729999999999999982e+00
2.011521917911980595e-01,1.739999999999999991e+00
1.907584057103929309e-01,1.750000000000000000e+00
1.569548003176069462e-01,1.760000000000000009e+00
1.231511949248209753e-01,1.770000000000000018e+00
9.116613367983691929e-02,1.780000000000000027e+00
1.510529792439251340e-01,1.790000000000000036e+00
2.109398248080133209e-01,1.800000000000000044e+00
2.708266703721015634e-01,1.810000000000000053e+00
2.361553168202652486e-01,1.820000000000000062e+00
1.611159683136990928e-01,1.830000000000000071e+00
8.607661980713293692e-02,1.840000000000000080e+00
3.287018644061796835e-02,1.850000000000000089e+00
2.473950880701693972e-02,1.860000000000000098e+00
1.660883117341591109e-02,1.870000000000000107e+00
9.732297220586366010e-03,1.880000000000000115e+00
3.177196381494436228e-02,1.890000000000000124e+00
5.381163040930236896e-02,1.900000000000000133e+00
7.585129700366036176e-02,1.910000000000000142e+00
8.610269375849201323e-02,1.919999999999999929e+00
9.025308802110218465e-02,1.929999999999999938e+00
9.440348228371235606e-02,1.939999999999999947e+00
9.799108942592781035e-02,1.949999999999999956e+00
1.001381396020559339e-01,1.959999999999999964e+00
1.022851897781840436e-01,1.969999999999999973e+00
1.046118924907158965e-01,1.979999999999999982e+00
1.419832018314211852e-01,1.989999999999999991e+00
1.793545111721264740e-01,2.000000000000000000e+00
2.167258205128325677e-01,2.010000000000000231e+00
2.044095066910899539e-01,2.020000000000000018e+00
1.673799016148051488e-01,2.030000000000000249e+00
1.303502965385220091e-01,2.040000000000000036e+00
1.158802259668163387e-01,2.049999999999999822e+00
1.478006805054134232e-01,2.060000000000000053e+00
1.797211350440091060e-01,2.069999999999999840e+00
2.116415895826061766e-01,2.080000000000000071e+00
2.137763246821508811e-01,2.089999999999999858e+00
2.152581498818990080e-01,2.100000000000000089e+00
2.167399750816470794e-01,2.109999999999999876e+00
1.907005952129528503e-01,2.120000000000000107e+00
1.544118999721385277e-01,2.129999999999999893e+00
1.181232047313225675e-01,2.140000000000000124e+00
8.801750059286145289e-02,2.149999999999999911e+00
6.815832799599319536e-02,2.160000000000000142e+00
4.829915539912582600e-02,2.169999999999999929e+00
2.843998280225756847e-02,2.180000000000000160e+00
2.707789127500791204e-02,2.189999999999999947e+00
3.324455086149982058e-02,2.200000000000000178e+00
3.941121044799145157e-02,2.209999999999999964e+00
6.248233871478277301e-02,2.220000000000000195e+00
1.050767201140116736e-01,2.229999999999999982e+00
1.476711015132424754e-01,2.240000000000000213e+00
1.711630679867385263e-01,2.250000000000000000e+00
1.455458579227795202e-01,2.260000000000000231e+00
1.199286478588216381e-01,2.270000000000000018e+00
9.431143779486263201e-02,2.280000000000000249e+00
1.289054254100426844e-01,2.290000000000000036e+00
