-1.467463871163614351e-03,-1.180390387564048691e-03,-1.749595454968362086e-05,0.000000000000000000e+00
-1.172236580279742120e-03,4.531197830945339709e-04,9.153319713104442071e-04,1.000000000000000021e-02
-2.648766480475403702e-03,9.390374257447315579e-04,1.066683703291772386e-03,2.000000000000000042e-02
-3.009590351902275470e-03,8.847987063484153130e-04,-7.470183041712583939e-05,2.999999999999999889e-02
-2.223265752564544846e-03,2.751811248523598893e-04,-2.545256104993584220e-03,4.000000000000000083e-02
1.759642622091269187e-03,7.174070365484243187e-04,-2.167628085098256569e-03,5.000000000000000278e-02
5.837511551876198475e-03,1.379432828158678884e-03,-1.131926591543274329e-03,5.999999999999999778e-02
1.712016771372884202e-03,1.371787844440347038e-03,-1.232484857867131769e-03,7.000000000000000666e-02
-1.645153486462862507e-03,1.120452822208742143e-03,-8.560630000273600649e-04,8.000000000000000167e-02
-3.753420055748716774e-03,4.730021236149812430e-04,2.956851930499110846e-04,8.999999999999999667e-02
-1.593572983799306907e-03,7.691259971880760968e-04,4.841678009637697842e-04,1.000000000000000056e-01
2.583583957657857935e-03,1.511227287730288566e-03,2.173660994034024799e-04,1.100000000000000006e-01
-6.980566088911868868e-04,2.556058185652545361e-04,1.943496032566681896e-04,1.199999999999999956e-01
-1.938627662344702580e-03,-8.443165827672143801e-04,9.717041824258580761e-05,1.300000000000000044e-01
2.877340250460422300e-03,-1.381858452783856330e-03,-2.181613505285202458e-04,1.400000000000000133e-01
1.487916350606227362e-03,-1.673995947361174704e-03,-8.071098218170489561e-04,1.499999999999999944e-01
-4.675967622469122745e-03,-1.777318065294823321e-03,-1.606580377927170275e-03,1.600000000000000033e-01
-2.610139615685616674e-03,-7.406891662788657807e-04,-1.161056480806481805e-03,1.700000000000000122e-01
-1.293902579320788592e-04,2.087192260194620762e-04,-5.382161064517037869e-04,1.799999999999999933e-01
-2.893118993739160049e-03,-3.563386201118015238e-04,-8.492704107665319593e-05,1.900000000000000022e-01
-2.575115947009628051e-03,-1.319490115576943835e-04,1.704006879617687379e-04,2.000000000000000111e-01
1.588567552922142030e-03,1.077588838163217851e-03,1.786932772279237278e-04,2.099999999999999922e-01
7.486925484416484533e-05,5.179289269248340535e-04,1.462696919654674608e-04,2.200000000000000011e-01
-3.222993410829460247e-03,-6.402730957650580070e-04,7.286643235615522139e-05,2.300000000000000100e-01
-3.695726647376402357e-04,-1.260287918761994561e-03,-8.694874155588188606e-04,2.399999999999999911e-01
8.746250578192420926e-04,-8.980489468045888641e-04,-1.291685390804818076e-03,2.500000000000000000e-01
-1.284259679903516568e-03,1.541397852946273846e-03,-6.138908224425155321e-04,2.600000000000000089e-01
-8.416574347832777355e-04,1.702566628295072845e-03,-3.863687752668683870e-04,2.700000000000000178e-01
1.242659582295540903e-03,4.259874110700391861e-04,-4.429992356049508237e-04,2.800000000000000266e-01
-4.251659862730438385e-04,-2.384831102510211491e-04,-2.184128085233764081e-03,2.899999999999999800e-01
-2.198143908925529518e-03,-5.824167108237144393e-04,-3.313240375973679555e-03,2.999999999999999889e-01
-2.895879398265291914e-03,8.571742979036477573e-05,-1.379344954376692054e-03,3.099999999999999978e-01
-1.153335237206227441e-03,4.188742256908032464e-04,-3.990246226905810032e-04,3.200000000000000067e-01
3.020253009459811060e-03,4.183214434511578288e-04,-3.686704484205282272e-04,3.300000000000000155e-01
